timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
17/06/2016 02:00,97,14.5,14.5,91,6,2,0,0,1
17/06/2016 03:00,82,13.5,13.5,91,8,3,0,0,1
17/06/2016 04:00,76,13,13,91,7,3,0,0,1
17/06/2016 05:00,155,13,13,91,10,3,0,0,1
17/06/2016 06:00,623,13.5,13.5,91,10,3,0,0,1
17/06/2016 07:00,1796,14,14,88,10,3,0,0,1
17/06/2016 08:00,3816,14,14,88,10,3,0,0,1
17/06/2016 09:00,2349,15,15,82,11,3,0,0,1
17/06/2016 10:00,1224,16,16,77,13,3,0,0,1
17/06/2016 11:00,1264,16.5,16.5,72.5,14,3,0,0,1
17/06/2016 12:00,1456,17,17,73,12,7,0,0,1
17/06/2016 13:00,1715,16.5,16.5,80,8,7,0,0,1
17/06/2016 14:00,1572,18.5,18.5,60,14,2,0,0,1
17/06/2016 15:00,1611,18,18,66.5,18.5,7,0,0,1
17/06/2016 16:00,2023,17.5,17.5,72.5,15,2,0,0,1
17/06/2016 17:00,2872,16.5,16.5,80,11,7,0,0,1
17/06/2016 18:00,3000,17.5,17.5,72.5,10,2,0,0,1
17/06/2016 19:00,2002,17,17,70.5,9,2,0,0,1
17/06/2016 20:00,1386,16.5,16.5,72.5,8.5,2,0,0,1
17/06/2016 21:00,940,15.5,15.5,82.5,12,2,0,0,1
17/06/2016 22:00,892,15,15,82,6.5,1,0,0,1
17/06/2016 23:00,244,15,15,85,7.5,7,0,0,1
18/06/2016 00:00,280,14,14,88,9,7,0,1,1
18/06/2016 01:00,323,14,14,88,13,1,0,1,1
18/06/2016 02:00,220,14,14,88,12,2,0,1,1
18/06/2016 03:00,179,14,14,85,12,1,0,1,1
18/06/2016 04:00,117,14,14,82,13,1,0,1,1
18/06/2016 05:00,103,13,13,88,11,1,0,1,1
18/06/2016 06:00,170,14,14,82,11,3,0,1,1
18/06/2016 07:00,333,14,14,82,11,4,0,1,1
18/06/2016 08:00,640,14,14,82,15,2,0,1,1
18/06/2016 09:00,1013,14,14,82,13,3,0,1,1
18/06/2016 10:00,1517,15,15,77,13,3,0,1,1
18/06/2016 11:00,1920,15,15,74.5,15,3,0,1,1
18/06/2016 12:00,2094,15.5,15.5,70,12,2,0,1,1
18/06/2016 13:00,2501,16,16,68,12,3,0,1,1
18/06/2016 14:00,2382,16,16,68,16,3,0,1,1
18/06/2016 15:00,2582,16,16,65.5,18.5,3,0,1,1
18/06/2016 16:00,2535,16,16,68,14,4,0,1,1
18/06/2016 17:00,2370,16,16,68,11,4,0,1,1
18/06/2016 18:00,2097,16,16,68,8,4,0,1,1
18/06/2016 19:00,1810,16,16,68,8,4,0,1,1
18/06/2016 20:00,1333,16,16,68,6,3,0,1,1
18/06/2016 21:00,1022,15,15,72,3,1,0,1,1
18/06/2016 22:00,884,15,15,72,6,1,0,1,1
18/06/2016 23:00,801,15,15,74.5,6.5,4,0,1,1
19/06/2016 00:00,687,15,15,74.5,8,3,0,1,1
19/06/2016 01:00,539,15,15,77,7.5,4,0,1,1
19/06/2016 02:00,392,14.5,14.5,79.5,11,4,0,1,1
19/06/2016 03:00,271,14.5,14.5,79.5,12,3,0,1,1
19/06/2016 04:00,180,14,14,82,14,1,0,1,1
19/06/2016 05:00,120,14,14,82,15,1,0,1,1
19/06/2016 06:00,145,14,14,82,13,1,0,1,1
19/06/2016 07:00,249,15.5,15.5,74.5,15,1,0,1,1
19/06/2016 08:00,477,16.5,16.5,72.5,11,1,0,1,1
19/06/2016 09:00,962,18.5,18.5,66,11,2,0,1,1
19/06/2016 10:00,1735,18.5,18.5,62,18,2,0,1,1
19/06/2016 11:00,2425,20,20,56,19.5,3,0,1,1
19/06/2016 12:00,2982,20,20,53,21,2,0,1,1
19/06/2016 13:00,3359,20.5,20.5,53,18,2,0,1,1
19/06/2016 14:00,3264,20.5,20.5,53,22,3,0,1,1
19/06/2016 15:00,2985,20,20,58,22,3,0,1,1
19/06/2016 16:00,2733,19,19,64,19.5,4,0,1,1
19/06/2016 17:00,2496,18.5,18.5,66,21.5,3,0,1,1
19/06/2016 18:00,2082,17.5,17.5,75,23,3,0,1,1
19/06/2016 19:00,1244,17,17,77,19.5,7,0,1,1
19/06/2016 20:00,644,16,16,88,18,7,0,1,1
19/06/2016 21:00,380,16,16,88,17.5,7,0,1,1
19/06/2016 22:00,425,16,16,88,18,7,0,1,1
19/06/2016 23:00,178,16,16,94,18,7,0,1,1
20/06/2016 00:00,124,16,16,94,19.5,7,0,0,1
20/06/2016 01:00,75,16,16,94,20,7,0,0,1
20/06/2016 02:00,36,16,16,91,20,7,0,0,1
20/06/2016 03:00,35,16,16,88,22,7,0,0,1
20/06/2016 04:00,49,16,16,88,19.5,3,0,0,1
20/06/2016 05:00,104,16,16,88,19,3,0,0,1
20/06/2016 06:00,488,16,16,88,19.5,7,0,0,1
20/06/2016 07:00,1065,16,16,88,22,7,0,0,1
20/06/2016 08:00,1279,16,16,91,21.5,7,0,0,1
20/06/2016 09:00,522,16,16,94,18,7,0,0,1
20/06/2016 10:00,184,16,16,94,17,7,0,0,1
20/06/2016 11:00,172,16,16,94,20,7,0,0,1
20/06/2016 12:00,343,17,17,91,19,7,0,0,1
20/06/2016 13:00,631,18.5,18.5,85.5,18,7,0,0,1
20/06/2016 14:00,889,20,20,78,20,3,0,0,1
20/06/2016 15:00,1204,21,21,73,22,2,0,0,1
20/06/2016 16:00,1714,21.5,21.5,71,23,7,0,0,1
20/06/2016 17:00,3735,22,22,61,28.5,2,0,0,1
20/06/2016 18:00,3652,22,22,59,26,2,0,0,1
20/06/2016 19:00,2236,21.5,21.5,58.5,25,2,0,0,1
20/06/2016 20:00,1313,21,21,60,22,2,0,0,1
20/06/2016 21:00,845,20,20,64,18.5,1,0,0,1
20/06/2016 22:00,874,19,19,68,15,1,0,0,1
20/06/2016 23:00,488,18,18,75.5,14,1,0,0,1
21/06/2016 00:00,280,17.5,17.5,75,13,1,0,0,1
21/06/2016 01:00,180,17,17,77,12,1,0,0,1
21/06/2016 02:00,108,16.5,16.5,80,14,1,0,0,1
21/06/2016 03:00,84,16,16,80,14,1,0,0,1
21/06/2016 04:00,59,16,16,77,15,2,0,0,1
21/06/2016 05:00,155,16,16,77,14,4,0,0,1
21/06/2016 06:00,819,16.5,16.5,72.5,14,2,0,0,1
21/06/2016 07:00,2556,17,17,68,14,2,0,0,1
21/06/2016 08:00,4908,18.5,18.5,62,20.5,2,0,0,1
21/06/2016 09:00,2520,19.5,19.5,58,18,2,0,0,1
21/06/2016 10:00,1302,19.5,19.5,62,19,2,0,0,1
21/06/2016 11:00,1260,20.5,20.5,58.5,18,3,0,0,1
21/06/2016 12:00,1753,21,21,55,18,3,0,0,1
21/06/2016 13:00,1691,21.5,21.5,55,18,2,0,0,1
21/06/2016 14:00,1556,21,21,55,18,3,0,0,1
21/06/2016 15:00,1752,20.5,20.5,58.5,20.5,3,0,0,1
21/06/2016 16:00,2411,21,21,53,20.5,3,0,0,1
21/06/2016 17:00,4316,21,21,53,19.5,3,0,0,1
21/06/2016 18:00,4170,20.5,20.5,56.5,16,2,0,0,1
21/06/2016 19:00,2693,20.5,20.5,56.5,11,2,0,0,1
21/06/2016 20:00,1617,19.5,19.5,66,16,2,0,0,1
21/06/2016 21:00,1118,18.5,18.5,70.5,16,2,0,0,1
21/06/2016 22:00,787,18,18,73,14,1,0,0,1
21/06/2016 23:00,456,17,17,77,14,1,0,0,1
22/06/2016 00:00,276,16,16,83,14,2,0,0,1
22/06/2016 01:00,185,16,16,83,13,2,0,0,1
22/06/2016 02:00,108,15,15,88,11,2,0,0,1
22/06/2016 03:00,69,15,15,88,10,1,0,0,1
22/06/2016 04:00,64,15,15,88,6.5,1,0,0,1
22/06/2016 05:00,168,15.5,15.5,85.5,6.5,4,0,0,1
22/06/2016 06:00,787,16.5,16.5,80,6,2,0,0,1
22/06/2016 07:00,2553,17.5,17.5,77.5,6.5,3,0,0,1
22/06/2016 08:00,4455,17.5,17.5,83,6.5,3,0,0,1
22/06/2016 09:00,2331,17.5,17.5,88,10,3,0,0,1
22/06/2016 10:00,1134,19.5,19.5,80.5,11,3,0,0,1
22/06/2016 11:00,1174,20,20,78,18,3,0,0,1
22/06/2016 12:00,1450,20.5,20.5,80.5,13,3,0,0,1
22/06/2016 13:00,1495,21,21,78,16,7,0,0,1
22/06/2016 14:00,1426,22,22,71,18,3,0,0,1
22/06/2016 15:00,1522,23,23,69,17,3,0,0,1
22/06/2016 16:00,2187,22.5,22.5,71,19.5,3,0,0,1
22/06/2016 17:00,4175,22.5,22.5,69,16,3,0,0,1
22/06/2016 18:00,3925,22,22,71,12,3,0,0,1
22/06/2016 19:00,2648,22,22,69,10,3,0,0,1
22/06/2016 20:00,1692,22,22,71,8,2,0,0,1
22/06/2016 21:00,1146,21,21,73,7,1,0,0,1
22/06/2016 22:00,960,21,21,78,5,1,0,0,1
22/06/2016 23:00,296,19,19,91,10,7,0,0,1
23/06/2016 00:00,143,19,19,94,8,7,0,0,1
23/06/2016 01:00,62,19,19,94,6.5,7,0,0,1
23/06/2016 02:00,18,19,19,94,10,7,0,0,1
23/06/2016 03:00,12,19,19,94,8,7,0,0,1
23/06/2016 04:00,33,19,19,94,14,7,0,0,1
23/06/2016 05:00,91,19,19,94,12,7,0,0,1
23/06/2016 06:00,202,19,19,94,17,7,0,0,1
23/06/2016 07:00,981,19,19,94,13,7,0,0,1
23/06/2016 08:00,2865,19.5,19.5,94,8.5,3,0,0,1
23/06/2016 09:00,2615,20.5,20.5,91,7,3,0,0,1
23/06/2016 10:00,1235,21,21,83,7.5,3,0,0,1
23/06/2016 11:00,1105,21,21,85.5,14,3,0,0,1
23/06/2016 12:00,1419,21,21,85.5,10,7,0,0,1
23/06/2016 13:00,1253,22,22,80.5,8.5,3,0,0,1
23/06/2016 14:00,1252,21,21,88,13,7,0,0,1
23/06/2016 15:00,1414,21.5,21.5,80.5,13,7,0,0,1
23/06/2016 16:00,774,21,21,88,8,3,0,0,1
23/06/2016 17:00,1881,20.5,20.5,91,11,7,0,0,1
23/06/2016 18:00,2446,20,20,91,6.5,7,0,0,1
23/06/2016 19:00,1930,20,20,91,12,3,0,0,1
23/06/2016 20:00,1107,20,20,88,11,2,0,0,1
23/06/2016 21:00,863,19.5,19.5,91,11,2,0,0,1
23/06/2016 22:00,657,19,19,91,13,3,0,0,1
23/06/2016 23:00,494,19,19,88,12,3,0,0,1
24/06/2016 15:00,2035,22,22,50,26,2,0,0,1
24/06/2016 16:00,2614,22,22,50,26,2,0,0,1
24/06/2016 17:00,3966,21,21,53,26,2,0,0,1
24/06/2016 18:00,3332,21,21,53,26,2,0,0,1
24/06/2016 19:00,2069,19,19,60,26,2,0,0,1
24/06/2016 20:00,1517,19,19,60,22,2,0,0,1
24/06/2016 21:00,1120,18,18,60,15,2,0,0,1
24/06/2016 22:00,908,17,17,68,15,2,0,0,1
24/06/2016 23:00,819,16,16,77,13,1,0,0,1
25/06/2016 00:00,715,15,15,82,15,1,0,1,1
25/06/2016 01:00,469,15,15,77,17,1,0,1,1
25/06/2016 02:00,311,15,15,77,17,1,0,1,1
25/06/2016 03:00,229,15,15,77,13,1,0,1,1
25/06/2016 04:00,163,14,14,82,17,1,0,1,1
25/06/2016 05:00,138,14,14,82,15,2,0,1,1
25/06/2016 06:00,164,14,14,82,13,1,0,1,1
25/06/2016 07:00,373,15,15,77,13,2,0,1,1
25/06/2016 08:00,671,16,16,72,11,2,0,1,1
25/06/2016 09:00,1109,17,17,68,17,2,0,1,1
25/06/2016 10:00,1592,17,17,64,13,2,0,1,1
25/06/2016 11:00,1987,19,19,60,13,2,0,1,1
25/06/2016 12:00,2230,17,17,68,24,7,0,1,1
25/06/2016 13:00,2475,20,20,52.5,18,7,0,1,1
25/06/2016 14:00,2188,18.5,18.5,52.5,19,7,0,1,1
25/06/2016 15:00,2524,17,17,68,11,7,0,1,1
25/06/2016 16:00,1578,15.5,15.5,79.5,12,7,0,1,1
25/06/2016 17:00,1807,15.5,15.5,77,5,7,0,1,1
25/06/2016 18:00,1184,16,16,77,8,7,0,1,1
25/06/2016 19:00,993,16,16,77,12,7,0,1,1
25/06/2016 20:00,1024,16.5,16.5,75,9,3,0,1,1
25/06/2016 21:00,771,15.5,15.5,82.5,9,3,0,1,1
25/06/2016 22:00,715,16,16,77,7,3,0,1,1
25/06/2016 23:00,529,16,16,77,17.5,1,0,1,1
26/06/2016 00:00,540,15,15,79.5,15,1,0,1,1
26/06/2016 01:00,462,15,15,77,18,1,0,1,1
26/06/2016 02:00,328,14,14,82,15,2,0,1,1
26/06/2016 03:00,276,14,14,82,18,2,0,1,1
26/06/2016 04:00,163,14,14,85,14,3,0,1,1
26/06/2016 05:00,134,15,15,82,20,3,0,1,1
26/06/2016 06:00,164,15,15,77,22,3,0,1,1
26/06/2016 07:00,219,15,15,77,22,3,0,1,1
26/06/2016 08:00,421,15.5,15.5,74.5,20,2,0,1,1
26/06/2016 09:00,724,15.5,15.5,77,21,7,0,1,1
26/06/2016 10:00,1381,16,16,74.5,20.5,3,0,1,1
26/06/2016 11:00,1954,17.5,17.5,66,15,3,0,1,1
26/06/2016 12:00,2381,18.5,18.5,58,19,3,0,1,1
26/06/2016 13:00,2858,20,20,51,22,3,0,1,1
26/06/2016 14:00,2747,20,20,53,18.5,2,0,1,1
26/06/2016 15:00,2872,20,20,53,19.5,2,0,1,1
26/06/2016 16:00,3148,20,20,53,25,2,0,1,1
26/06/2016 17:00,2608,19.5,19.5,56,28,2,0,1,1
26/06/2016 18:00,2277,19,19,56,24,2,0,1,1
26/06/2016 19:00,1423,17,17,66,25,2,0,1,1
26/06/2016 20:00,713,16,16,77,22,7,0,1,1
26/06/2016 21:00,492,15,15,85,13,7,0,1,1
26/06/2016 22:00,505,16,16,83,11,7,0,1,1
26/06/2016 23:00,322,16,16,83,15,7,0,1,1
27/06/2016 00:00,164,15,15,94,12,7,0,0,1
27/06/2016 01:00,100,15,15,94,12,7,0,0,1
27/06/2016 02:00,72,16,16,91,14,3,0,0,1
27/06/2016 03:00,33,16,16,94,14,7,0,0,1
27/06/2016 04:00,34,16,16,94,15,7,0,0,1
27/06/2016 05:00,129,16,16,97,14,7,0,0,1
27/06/2016 06:00,612,16.5,16.5,91,16,3,0,0,1
27/06/2016 07:00,1612,17,17,85.5,18,3,0,0,1
27/06/2016 08:00,3414,17,17,85.5,16,3,0,0,1
27/06/2016 09:00,2028,17.5,17.5,80.5,12,3,0,0,1
27/06/2016 10:00,1129,18,18,75.5,14,3,0,0,1
27/06/2016 11:00,1107,18.5,18.5,70.5,17,2,0,0,1
27/06/2016 12:00,1314,20,20,60,19.5,2,0,0,1
27/06/2016 13:00,1535,20,20,56,25,3,0,0,1
27/06/2016 14:00,1409,20.5,20.5,49.5,22,2,0,0,1
27/06/2016 15:00,1676,20.5,20.5,47.5,22,2,0,0,1
27/06/2016 16:00,2481,21,21,43,18,1,0,0,1
27/06/2016 17:00,4248,21,21,46,18.5,1,0,0,1
27/06/2016 18:00,3888,20,20,46,18,1,0,0,1
27/06/2016 19:00,2577,19,19,49,17,1,0,0,1
27/06/2016 20:00,1374,19,19,49,15,1,0,0,1
27/06/2016 21:00,855,18.5,18.5,50.5,12,1,0,0,1
27/06/2016 22:00,968,18,18,52,12,1,0,0,1
27/06/2016 23:00,540,17.5,17.5,54,12,1,0,0,1
28/06/2016 00:00,251,16.5,16.5,57.5,7,1,0,0,1
28/06/2016 01:00,141,16,16,63,6,1,0,0,1
28/06/2016 02:00,98,15.5,15.5,63.5,6,1,0,0,1
28/06/2016 03:00,62,15,15,65.5,6.5,1,0,0,1
28/06/2016 04:00,67,15,15,65.5,6,1,0,0,1
28/06/2016 05:00,161,14,14,67,5,1,0,0,1
28/06/2016 06:00,817,14.5,14.5,65,2,1,0,0,1
28/06/2016 07:00,2558,16,16,63,2,1,0,0,1
28/06/2016 08:00,4876,17,17,59,6.5,1,0,0,1
28/06/2016 09:00,2549,18,18,54,7,2,0,0,1
28/06/2016 10:00,1384,19,19,47.5,10,2,0,0,1
28/06/2016 11:00,1300,19.5,19.5,46,12,2,0,0,1
28/06/2016 12:00,1702,19.5,19.5,46,14,2,0,0,1
28/06/2016 13:00,1663,21,21,43,15,2,0,0,1
28/06/2016 14:00,1649,21,21,43,18.5,2,0,0,1
28/06/2016 15:00,1771,20,20,46,19.5,2,0,0,1
28/06/2016 16:00,1939,18.5,18.5,46,23,2,0,0,1
28/06/2016 17:00,1644,15.5,15.5,68,17,7,0,0,1
28/06/2016 18:00,1950,14.5,14.5,79.5,18,7,0,0,1
28/06/2016 19:00,1751,14,14,88,14,7,0,0,1
28/06/2016 20:00,1183,14.5,14.5,85,17,7,0,0,1
28/06/2016 21:00,823,15,15,82,16,7,0,0,1
28/06/2016 22:00,607,15,15,82,23.5,7,0,0,1
28/06/2016 23:00,342,14,14,88,23,7,0,0,1
29/06/2016 00:00,248,14,14,88,20,7,0,0,1
29/06/2016 01:00,159,15,15,82,22,3,0,0,1
29/06/2016 02:00,88,15,15,79.5,28,3,0,0,1
29/06/2016 03:00,59,13,13,77,25,2,0,0,1
29/06/2016 04:00,69,13,13,79.5,18,2,0,0,1
29/06/2016 05:00,151,12.5,12.5,85,18,2,0,0,1
29/06/2016 06:00,843,13.5,13.5,85,16,2,0,0,1
29/06/2016 07:00,2566,15,15,77,19,2,0,0,1
29/06/2016 08:00,4731,16,16,72,18,2,0,0,1
29/06/2016 09:00,2417,17,17,66,23,2,0,0,1
29/06/2016 10:00,1139,17,17,64,26,3,0,0,1
29/06/2016 11:00,826,18,18,60,27,3,0,0,1
29/06/2016 12:00,1075,17,17,66,27,7,0,0,1
29/06/2016 13:00,951,16.5,16.5,72.5,29,7,0,0,1
29/06/2016 14:00,787,15.5,15.5,82.5,28,7,0,0,1
29/06/2016 15:00,950,16,16,83,28,7,0,0,1
29/06/2016 16:00,1725,16,16,83,25,3,0,0,1
29/06/2016 17:00,3373,16,16,80,27,3,0,0,1
29/06/2016 18:00,3573,16,16,83,24,3,0,0,1
29/06/2016 19:00,2206,16,16,83,23,3,0,0,1
29/06/2016 20:00,1357,16,16,80,24,3,0,0,1
29/06/2016 21:00,999,16,16,77,20,2,0,0,1
29/06/2016 22:00,562,15.5,15.5,85.5,19.5,7,0,0,1
29/06/2016 23:00,356,15,15,88,18,7,0,0,1
30/06/2016 00:00,78,15,15,85,19.5,7,0,0,1
30/06/2016 01:00,28,15,15,85,17,7,0,0,1
30/06/2016 02:00,87,14,14,94,14,7,0,0,1
30/06/2016 03:00,70,14,14,88,14,7,0,0,1
30/06/2016 04:00,43,14,14,94,11,7,0,0,1
30/06/2016 05:00,120,14,14,94,11,7,0,0,1
30/06/2016 06:00,624,14,14,94,11,7,0,0,1
30/06/2016 07:00,2239,15,15,88,8,2,0,0,1
30/06/2016 08:00,4444,16,16,83,12,3,0,0,1
30/06/2016 09:00,2393,17,17,75,13,3,0,0,1
30/06/2016 10:00,1245,18.5,18.5,66,15,2,0,0,1
30/06/2016 11:00,1245,19.5,19.5,64,18,2,0,0,1
30/06/2016 12:00,1673,20,20,58,21,2,0,0,1
30/06/2016 13:00,1633,20,20,54.5,22,2,0,0,1
30/06/2016 14:00,1596,20,20,58,24,2,0,0,1
30/06/2016 15:00,1603,19.5,19.5,64,19.5,2,0,0,1
30/06/2016 16:00,2285,20,20,60,24,2,0,0,1
30/06/2016 17:00,3773,20,20,60,23,2,0,0,1
30/06/2016 18:00,3738,19.5,19.5,62,27,2,0,0,1
30/06/2016 19:00,2403,19,19,62,23,2,0,0,1
30/06/2016 20:00,1635,18,18,64,22.5,2,0,0,1
30/06/2016 21:00,1041,17.5,17.5,73,21.5,2,0,0,1
30/06/2016 22:00,800,17.5,17.5,75,24,3,0,0,1
30/06/2016 23:00,636,17,17,77,27,3,0,0,1
01/07/2016 00:00,386,17,17,77,24,3,0,0,1
01/07/2016 01:00,242,17,17,80,22,3,0,0,1
01/07/2016 02:00,147,17,17,77,23,3,0,0,1
01/07/2016 03:00,98,17,17,77,23,3,0,0,1
01/07/2016 04:00,81,17,17,77,23,3,0,0,1
01/07/2016 05:00,140,17,17,77,20,3,0,0,1
01/07/2016 06:00,618,17,17,77,19.5,3,0,0,1
01/07/2016 07:00,1153,15.5,15.5,88,20.5,7,0,0,1
01/07/2016 08:00,3003,15.5,15.5,88,18,7,0,0,1
01/07/2016 09:00,2322,16.5,16.5,80,17.5,2,0,0,1
01/07/2016 10:00,996,18,18,68,20.5,2,0,0,1
01/07/2016 11:00,909,18,18,70.5,22,3,0,0,1
01/07/2016 12:00,886,17.5,17.5,70.5,26,7,0,0,1
01/07/2016 13:00,1048,17,17,77,21,3,0,0,1
01/07/2016 14:00,1126,17.5,17.5,73,20,7,0,0,1
01/07/2016 15:00,1595,19.5,19.5,62,24.5,2,0,0,1
01/07/2016 16:00,2009,20,20,53,28,3,0,0,1
01/07/2016 17:00,3129,18.5,18.5,60,25,7,0,0,1
01/07/2016 18:00,2612,16.5,16.5,68,23.5,3,0,0,1
01/07/2016 19:00,1898,17,17,57.5,26,2,0,0,1
01/07/2016 20:00,1041,15.5,15.5,70.5,25,2,0,0,1
01/07/2016 21:00,756,14,14,77,19.5,2,0,0,1
01/07/2016 22:00,864,14,14,77,21,1,0,0,1
01/07/2016 23:00,671,13,13,77,22,1,0,0,1
02/07/2016 00:00,580,13,13,77,18,1,0,1,1
02/07/2016 01:00,397,13,13,77,18,2,0,1,1
02/07/2016 02:00,287,12,12,82,22,2,0,1,1
02/07/2016 03:00,208,12,12,77,21,2,0,1,1
02/07/2016 04:00,154,12,12,77,21.5,1,0,1,1
02/07/2016 05:00,131,12,12,79.5,19.5,1,0,1,1
02/07/2016 06:00,132,12,12,82,25,2,0,1,1
02/07/2016 07:00,337,13.5,13.5,74.5,25,2,0,1,1
02/07/2016 08:00,619,15,15,65.5,27,2,0,1,1
02/07/2016 09:00,1082,16,16,57,29,2,0,1,1
02/07/2016 10:00,1643,17,17,54,27,2,0,1,1
02/07/2016 11:00,1985,17,17,52,25,2,0,1,1
02/07/2016 12:00,2243,18,18,49,26,2,0,1,1
02/07/2016 13:00,2473,17.5,17.5,54,29,2,0,1,1
02/07/2016 14:00,2817,18.5,18.5,52,27,2,0,1,1
02/07/2016 15:00,3096,20,20,43,34,2,0,1,1
02/07/2016 16:00,2961,18.5,18.5,58,29.5,2,0,1,1
02/07/2016 17:00,2245,18.5,18.5,56,28,2,0,1,1
02/07/2016 18:00,1661,16,16,72.5,16,7,0,1,1
02/07/2016 19:00,1716,17,17,64,25,3,0,1,1
02/07/2016 20:00,1082,17,17,64,23,2,0,1,1
02/07/2016 21:00,793,16,16,68,18.5,1,0,1,1
02/07/2016 22:00,786,15,15,74.5,16,1,0,1,1
02/07/2016 23:00,894,15,15,70,20,1,0,1,1
03/07/2016 00:00,609,14,14,72,21.5,1,0,1,1
03/07/2016 01:00,515,14,14,72,20,1,0,1,1
03/07/2016 02:00,361,13,13,79.5,17,1,0,1,1
03/07/2016 03:00,221,13,13,82,15,1,0,1,1
03/07/2016 04:00,152,12.5,12.5,85,10,1,0,1,1
03/07/2016 05:00,107,12.5,12.5,85,11,1,0,1,1
03/07/2016 06:00,172,13.5,13.5,79.5,14,1,0,1,1
03/07/2016 07:00,252,14.5,14.5,74.5,16,1,0,1,1
03/07/2016 08:00,498,16,16,68,13,1,0,1,1
03/07/2016 09:00,951,17,17,64,14,2,0,1,1
03/07/2016 10:00,1683,18,18,56,12,2,0,1,1
03/07/2016 11:00,2193,18.5,18.5,52,12,2,0,1,1
03/07/2016 12:00,2549,19.5,19.5,50.5,13,2,0,1,1
03/07/2016 13:00,2786,19.5,19.5,54.5,16,2,0,1,1
03/07/2016 14:00,2963,20,20,49,14,2,0,1,1
03/07/2016 15:00,3043,20.5,20.5,49.5,13,2,0,1,1
03/07/2016 16:00,3055,20,20,54.5,16,2,0,1,1
03/07/2016 17:00,2950,20.5,20.5,53,17,2,0,1,1
03/07/2016 18:00,2660,20,20,54.5,13,2,0,1,1
03/07/2016 19:00,2090,19.5,19.5,58,15,2,0,1,1
03/07/2016 20:00,1448,18.5,18.5,62,15,2,0,1,1
03/07/2016 21:00,939,17.5,17.5,68.5,12,1,0,1,1
03/07/2016 22:00,995,16.5,16.5,75,13,1,0,1,1
03/07/2016 23:00,476,16,16,77,14,1,0,1,1
04/07/2016 00:00,338,15,15,82,15,1,0,0,1
04/07/2016 01:00,169,14.5,14.5,85,13,1,0,0,1
04/07/2016 02:00,91,14,14,88,13,1,0,0,1
04/07/2016 03:00,32,14,14,88,13,1,0,0,1
04/07/2016 04:00,60,13,13,94,12,1,0,0,1
04/07/2016 05:00,160,13,13,91,9,1,0,0,1
04/07/2016 06:00,748,14,14,82,10,1,0,0,1
04/07/2016 07:00,2463,15.5,15.5,74.5,7,1,0,0,1
04/07/2016 08:00,4493,17.5,17.5,68,8,1,0,0,1
04/07/2016 09:00,2401,19.5,19.5,54.5,10,2,0,0,1
04/07/2016 10:00,1272,20.5,20.5,51.5,14,2,0,0,1
04/07/2016 11:00,1284,21,21,51.5,17,2,0,0,1
04/07/2016 12:00,1641,20.5,20.5,53,17,2,0,0,1
04/07/2016 13:00,1664,20.5,20.5,53,19,3,0,0,1
04/07/2016 14:00,1596,21,21,55,18.5,2,0,0,1
04/07/2016 15:00,1818,20.5,20.5,56.5,20.5,3,0,0,1
04/07/2016 16:00,2270,19.5,19.5,66,21,3,0,0,1
04/07/2016 17:00,4389,19,19,66,22,3,0,0,1
04/07/2016 18:00,4105,18,18,78,19.5,3,0,0,1
04/07/2016 19:00,2413,18,18,78,17,3,0,0,1
04/07/2016 20:00,1637,18,18,78,18,3,0,0,1
04/07/2016 21:00,1001,18,18,78,19.5,3,0,0,1
04/07/2016 22:00,727,17.5,17.5,78,20,3,0,0,1
04/07/2016 23:00,449,17,17,77,19.5,3,0,0,1
05/07/2016 00:00,216,17,17,83,20,3,0,0,1
05/07/2016 01:00,132,16,16,83,20.5,4,0,0,1
05/07/2016 02:00,74,16,16,83,16,4,0,0,1
05/07/2016 03:00,58,17,17,83,19.5,3,0,0,1
05/07/2016 04:00,54,16,16,88,20.5,7,0,0,1
05/07/2016 05:00,188,16,16,83,24,3,0,0,1
05/07/2016 06:00,823,16,16,77,24,3,0,0,1
05/07/2016 07:00,2469,16.5,16.5,75,22,3,0,0,1
05/07/2016 08:00,4919,17.5,17.5,72.5,20.5,2,0,0,1
05/07/2016 09:00,2277,17.5,17.5,70.5,28,3,0,0,1
05/07/2016 10:00,1238,17.5,17.5,64,24,2,0,0,1
05/07/2016 11:00,1225,18,18,60,27,2,0,0,1
05/07/2016 12:00,1645,19,19,54,21,2,0,0,1
05/07/2016 13:00,1793,19.5,19.5,52.5,22,2,0,0,1
05/07/2016 14:00,1644,20,20,51,19.5,3,0,0,1
05/07/2016 15:00,1795,20.5,20.5,46,19.5,3,0,0,1
05/07/2016 16:00,2497,21,21,44.5,18,1,0,0,1
05/07/2016 17:00,4569,20.5,20.5,46,20.5,1,0,0,1
05/07/2016 18:00,4801,20,20,47.5,19.5,1,0,0,1
05/07/2016 19:00,3051,20,20,46,16,1,0,0,1
05/07/2016 20:00,1997,19,19,49,16,1,0,0,1
05/07/2016 21:00,1375,18.5,18.5,50.5,8,1,0,0,1
05/07/2016 22:00,1023,17.5,17.5,54,8.5,3,0,0,1
05/07/2016 23:00,600,16.5,16.5,57.5,13,3,0,0,1
06/07/2016 00:00,311,16,16,59,15,3,0,0,1
06/07/2016 01:00,173,15,15,59,15,3,0,0,1
06/07/2016 02:00,85,14.5,14.5,63,9,2,0,0,1
06/07/2016 03:00,69,14,14,63,6,1,0,0,1
